stationId,polluant,valeur,date,heure
61,"CO",1,"2007-01-04",13
61,"PM",16,"2007-01-04",13
61,"O3",6,"2007-01-04",13
61,"NO2",5,"2007-01-04",13
66,"CO",1,"2007-01-04",13
66,"O3",12,"2007-01-04",13
66,"NO2",3,"2007-01-04",13
68,"O3",8,"2007-01-04",13
68,"NO2",4,"2007-01-04",13
99,"PM",10,"2007-01-04",13
99,"O3",11,"2007-01-04",13
99,"NO2",2,"2007-01-04",13
1,"SO2",3,"2007-01-04",14
1,"O3",9,"2007-01-04",14
1,"NO2",4,"2007-01-04",14
3,"SO2",13,"2007-01-04",14
3,"CO",1,"2007-01-04",14
3,"PM",20,"2007-01-04",14
3,"O3",7,"2007-01-04",14
3,"NO2",5,"2007-01-04",14
12,"NO2",7,"2007-01-04",14
50,"PM",15,"2007-01-04",14
55,"PM",12,"2007-01-04",14
55,"O3",12,"2007-01-04",14
61,"SO2",3,"2007-01-04",14
61,"CO",2,"2007-01-04",14
61,"PM",13,"2007-01-04",14
61,"O3",5,"2007-01-04",14
61,"NO2",6,"2007-01-04",14
66,"CO",1,"2007-01-04",14
66,"PM",13,"2007-01-04",14
66,"O3",12,"2007-01-04",14
66,"NO2",3,"2007-01-04",14
68,"O3",8,"2007-01-04",14
68,"NO2",4,"2007-01-04",14
99,"PM",10,"2007-01-04",14
99,"O3",11,"2007-01-04",14
99,"NO2",2,"2007-01-04",14
1,"SO2",3,"2007-01-04",15
1,"O3",9,"2007-01-04",15
1,"NO2",5,"2007-01-04",15
3,"SO2",4,"2007-01-04",15
3,"CO",1,"2007-01-04",15
3,"PM",20,"2007-01-04",15
3,"O3",9,"2007-01-04",15
3,"NO2",4,"2007-01-04",15
12,"NO2",9,"2007-01-04",15
50,"PM",15,"2007-01-04",15
55,"PM",13,"2007-01-04",15
55,"O3",10,"2007-01-04",15
61,"SO2",3,"2007-01-04",15
61,"CO",2,"2007-01-04",15
61,"PM",14,"2007-01-04",15
61,"O3",5,"2007-01-04",15
61,"NO2",6,"2007-01-04",15
66,"CO",1,"2007-01-04",15
66,"PM",13,"2007-01-04",15
66,"O3",12,"2007-01-04",15
66,"NO2",4,"2007-01-04",15
68,"O3",6,"2007-01-04",15
68,"NO2",5,"2007-01-04",15
99,"PM",11,"2007-01-04",15
99,"O3",12,"2007-01-04",15
99,"NO2",2,"2007-01-04",15
1,"SO2",3,"2007-01-04",16
1,"O3",5,"2007-01-04",16
1,"NO2",6,"2007-01-04",16
3,"SO2",5,"2007-01-04",16
3,"CO",1,"2007-01-04",16
3,"PM",19,"2007-01-04",16
3,"O3",7,"2007-01-04",16
3,"NO2",5,"2007-01-04",16
12,"NO2",10,"2007-01-04",16
50,"PM",17,"2007-01-04",16
55,"PM",15,"2007-01-04",16
55,"O3",7,"2007-01-04",16
61,"SO2",3,"2007-01-04",16
61,"CO",2,"2007-01-04",16
61,"PM",15,"2007-01-04",16
61,"O3",4,"2007-01-04",16
61,"NO2",7,"2007-01-04",16
66,"CO",1,"2007-01-04",16
66,"PM",17,"2007-01-04",16
66,"O3",10,"2007-01-04",16
66,"NO2",4,"2007-01-04",16
68,"O3",4,"2007-01-04",16
68,"NO2",6,"2007-01-04",16
99,"PM",12,"2007-01-04",16
99,"O3",11,"2007-01-04",16
99,"NO2",2,"2007-01-04",16
1,"SO2",2,"2007-01-04",17
1,"O3",3,"2007-01-04",17
1,"NO2",7,"2007-01-04",17
3,"SO2",7,"2007-01-04",17
3,"CO",1,"2007-01-04",17
3,"PM",19,"2007-01-04",17
3,"O3",3,"2007-01-04",17
3,"NO2",7,"2007-01-04",17
12,"NO2",8,"2007-01-04",17
99,"NO2",0,"2007-01-06",18
1,"SO2",1,"2007-01-06",19
1,"O3",10,"2007-01-06",19
1,"NO2",2,"2007-01-06",19
3,"SO2",1,"2007-01-06",19
3,"CO",1,"2007-01-06",19
3,"PM",3,"2007-01-06",19
3,"O3",12,"2007-01-06",19
3,"NO2",1,"2007-01-06",19
12,"NO2",4,"2007-01-06",19
50,"PM",5,"2007-01-06",19
55,"PM",2,"2007-01-06",19
55,"O3",12,"2007-01-06",19
61,"SO2",1,"2007-01-06",19
61,"CO",1,"2007-01-06",19
61,"PM",6,"2007-01-06",19
61,"O3",8,"2007-01-06",19
61,"NO2",3,"2007-01-06",19
66,"CO",1,"2007-01-06",19
66,"PM",5,"2007-01-06",19
66,"O3",13,"2007-01-06",19
66,"NO2",1,"2007-01-06",19
68,"O3",11,"2007-01-06",19
68,"NO2",2,"2007-01-06",19
99,"PM",3,"2007-01-06",19
99,"O3",12,"2007-01-06",19
99,"NO2",0,"2007-01-06",19
1,"SO2",1,"2007-01-06",20
1,"O3",11,"2007-01-06",20
1,"NO2",2,"2007-01-06",20
3,"SO2",1,"2007-01-06",20
3,"CO",1,"2007-01-06",20
3,"PM",3,"2007-01-06",20
3,"O3",11,"2007-01-06",20
3,"NO2",2,"2007-01-06",20
12,"NO2",4,"2007-01-06",20
50,"PM",5,"2007-01-06",20
55,"PM",2,"2007-01-06",20
55,"O3",12,"2007-01-06",20
61,"SO2",1,"2007-01-06",20
61,"CO",1,"2007-01-06",20
61,"PM",8,"2007-01-06",20
61,"O3",9,"2007-01-06",20
61,"NO2",3,"2007-01-06",20
66,"CO",1,"2007-01-06",20
66,"PM",5,"2007-01-06",20
66,"O3",14,"2007-01-06",20
66,"NO2",1,"2007-01-06",20
68,"O3",12,"2007-01-06",20
68,"NO2",2,"2007-01-06",20
99,"PM",4,"2007-01-06",20
99,"O3",14,"2007-01-06",20
99,"NO2",0,"2007-01-06",20
1,"SO2",1,"2007-01-06",21
1,"O3",12,"2007-01-06",21
1,"NO2",2,"2007-01-06",21
3,"SO2",1,"2007-01-06",21
3,"CO",1,"2007-01-06",21
3,"PM",4,"2007-01-06",21
3,"O3",13,"2007-01-06",21
3,"NO2",1,"2007-01-06",21
12,"NO2",4,"2007-01-06",21
50,"PM",5,"2007-01-06",21
55,"PM",3,"2007-01-06",21
55,"O3",13,"2007-01-06",21
61,"SO2",1,"2007-01-06",21
61,"CO",1,"2007-01-06",21
61,"PM",10,"2007-01-06",21
61,"O3",11,"2007-01-06",21
61,"NO2",3,"2007-01-06",21
66,"CO",1,"2007-01-06",21
66,"PM",5,"2007-01-06",21
66,"O3",15,"2007-01-06",21
66,"NO2",1,"2007-01-06",21
68,"O3",13,"2007-01-06",21
68,"NO2",2,"2007-01-06",21
99,"PM",4,"2007-01-06",21
99,"O3",15,"2007-01-06",21
99,"NO2",0,"2007-01-06",21
1,"SO2",1,"2007-01-06",22
1,"O3",12,"2007-01-06",22
1,"NO2",2,"2007-01-06",22
3,"SO2",1,"2007-01-06",22
3,"CO",1,"2007-01-06",22
3,"PM",3,"2007-01-06",22
3,"O3",13,"2007-01-06",22
3,"NO2",1,"2007-01-06",22
12,"NO2",4,"2007-01-06",22
50,"PM",4,"2007-01-06",22
55,"PM",3,"2007-01-06",22
55,"O3",14,"2007-01-06",22
61,"SO2",1,"2007-01-06",22
61,"CO",1,"2007-01-06",22
61,"PM",11,"2007-01-06",22
61,"O3",10,"2007-01-06",22
61,"NO2",3,"2007-01-06",22
66,"CO",1,"2007-01-06",22
66,"PM",4,"2007-01-06",22
66,"O3",15,"2007-01-06",22
66,"NO2",1,"2007-01-06",22
68,"O3",13,"2007-01-06",22
68,"NO2",2,"2007-01-06",22
99,"PM",4,"2007-01-06",22
99,"O3",15,"2007-01-06",22
99,"NO2",0,"2007-01-06",22
1,"SO2",1,"2007-01-06",23
1,"O3",13,"2007-01-06",23
1,"NO2",2,"2007-01-06",23
3,"SO2",1,"2007-01-06",23
3,"CO",1,"2007-01-06",23
3,"PM",3,"2007-01-06",23
3,"O3",13,"2007-01-06",23
3,"NO2",1,"2007-01-06",23
12,"NO2",4,"2007-01-06",23
50,"PM",4,"2007-01-06",23
55,"PM",2,"2007-01-06",23
55,"O3",14,"2007-01-06",23
61,"SO2",1,"2007-01-06",23
61,"CO",1,"2007-01-06",23
61,"PM",9,"2007-01-06",23
61,"O3",10,"2007-01-06",23
61,"NO2",3,"2007-01-06",23
66,"CO",1,"2007-01-06",23
66,"PM",4,"2007-01-06",23
66,"O3",15,"2007-01-06",23
66,"NO2",1,"2007-01-06",23
68,"O3",13,"2007-01-06",23
68,"NO2",2,"2007-01-06",23
99,"PM",3,"2007-01-06",23
99,"O3",15,"2007-01-06",23
99,"NO2",0,"2007-01-06",23
1,"SO2",1,"2007-01-07",0
1,"O3",13,"2007-01-07",0
1,"NO2",2,"2007-01-07",0
3,"SO2",1,"2007-01-07",0
3,"CO",1,"2007-01-07",0
3,"PM",2,"2007-01-07",0
3,"O3",13,"2007-01-07",0
3,"NO2",2,"2007-01-07",0
12,"NO2",4,"2007-01-07",0
50,"PM",4,"2007-01-07",0
55,"PM",2,"2007-01-07",0
55,"O3",14,"2007-01-07",0
61,"SO2",1,"2007-01-07",0
61,"CO",1,"2007-01-07",0
61,"PM",7,"2007-01-07",0
61,"O3",11,"2007-01-07",0
61,"NO2",3,"2007-01-07",0
66,"CO",1,"2007-01-07",0
66,"PM",4,"2007-01-07",0
66,"O3",17,"2007-01-07",0
66,"NO2",1,"2007-01-07",0
68,"O3",14,"2007-01-07",0
68,"NO2",2,"2007-01-07",0
99,"PM",3,"2007-01-07",0
99,"O3",16,"2007-01-07",0
99,"NO2",0,"2007-01-07",0
1,"SO2",1,"2007-01-07",1
1,"O3",15,"2007-01-07",1
1,"NO2",1,"2007-01-07",1
3,"SO2",1,"2007-01-07",1
3,"CO",1,"2007-01-07",1
3,"PM",3,"2007-01-07",1
3,"O3",14,"2007-01-07",1
3,"NO2",2,"2007-01-07",1
12,"NO2",4,"2007-01-07",1
50,"PM",4,"2007-01-07",1
55,"PM",2,"2007-01-07",1
55,"O3",16,"2007-01-07",1
61,"SO2",1,"2007-01-07",1
61,"CO",1,"2007-01-07",1
61,"PM",4,"2007-01-07",1
61,"O3",12,"2007-01-07",1
61,"NO2",3,"2007-01-07",1
66,"CO",1,"2007-01-07",1
66,"PM",4,"2007-01-07",1
66,"O3",17,"2007-01-07",1
66,"NO2",1,"2007-01-07",1
68,"O3",15,"2007-01-07",1
68,"NO2",2,"2007-01-07",1
99,"PM",3,"2007-01-07",1
99,"O3",16,"2007-01-07",1
99,"NO2",0,"2007-01-07",1
1,"SO2",1,"2007-01-07",2
1,"O3",15,"2007-01-07",2
1,"NO2",1,"2007-01-07",2
3,"SO2",1,"2007-01-07",2
3,"CO",1,"2007-01-07",2
3,"PM",3,"2007-01-07",2
3,"O3",15,"2007-01-07",2
3,"NO2",1,"2007-01-07",2
12,"NO2",4,"2007-01-07",2
50,"PM",3,"2007-01-07",2
55,"PM",2,"2007-01-07",2
55,"O3",16,"2007-01-07",2
61,"SO2",1,"2007-01-07",2
61,"CO",1,"2007-01-07",2
61,"PM",2,"2007-01-07",2
61,"O3",12,"2007-01-07",2
61,"NO2",3,"2007-01-07",2
66,"CO",1,"2007-01-07",2
66,"PM",3,"2007-01-07",2
66,"O3",17,"2007-01-07",2
66,"NO2",1,"2007-01-07",2
68,"O3",15,"2007-01-07",2
68,"NO2",2,"2007-01-07",2
99,"PM",3,"2007-01-07",2
99,"O3",16,"2007-01-07",2
99,"NO2",0,"2007-01-07",2
1,"SO2",1,"2007-01-07",3
1,"O3",15,"2007-01-07",3
1,"NO2",1,"2007-01-07",3
3,"SO2",1,"2007-01-07",3
3,"CO",1,"2007-01-07",3
3,"PM",3,"2007-01-07",3
3,"O3",16,"2007-01-07",3
3,"NO2",1,"2007-01-07",3
50,"PM",4,"2007-01-07",11
55,"PM",2,"2007-01-07",11
55,"O3",18,"2007-01-07",11
61,"SO2",1,"2007-01-07",11
61,"CO",1,"2007-01-07",11
61,"PM",1,"2007-01-07",11
61,"O3",15,"2007-01-07",11
61,"NO2",2,"2007-01-07",11
66,"CO",1,"2007-01-07",11
66,"PM",3,"2007-01-07",11
66,"O3",20,"2007-01-07",11
66,"NO2",1,"2007-01-07",11
68,"O3",17,"2007-01-07",11
68,"NO2",2,"2007-01-07",11
99,"PM",2,"2007-01-07",11
99,"O3",20,"2007-01-07",11
99,"NO2",0,"2007-01-07",11
1,"SO2",1,"2007-01-07",12
1,"O3",17,"2007-01-07",12
1,"NO2",2,"2007-01-07",12
3,"SO2",2,"2007-01-07",12
3,"CO",1,"2007-01-07",12
3,"PM",1,"2007-01-07",12
3,"O3",17,"2007-01-07",12
3,"NO2",2,"2007-01-07",12
12,"NO2",5,"2007-01-07",12
50,"PM",3,"2007-01-07",12
55,"PM",1,"2007-01-07",12
55,"O3",18,"2007-01-07",12
61,"SO2",1,"2007-01-07",12
61,"CO",1,"2007-01-07",12
61,"PM",1,"2007-01-07",12
61,"O3",15,"2007-01-07",12
61,"NO2",3,"2007-01-07",12
66,"CO",1,"2007-01-07",12
66,"PM",2,"2007-01-07",12
66,"O3",20,"2007-01-07",12
66,"NO2",1,"2007-01-07",12
68,"O3",18,"2007-01-07",12
68,"NO2",1,"2007-01-07",12
99,"PM",1,"2007-01-07",12
99,"O3",20,"2007-01-07",12
99,"NO2",0,"2007-01-07",12
1,"SO2",1,"2007-01-07",13
1,"O3",18,"2007-01-07",13
1,"NO2",1,"2007-01-07",13
3,"SO2",2,"2007-01-07",13
3,"CO",1,"2007-01-07",13
3,"PM",0,"2007-01-07",13
3,"O3",18,"2007-01-07",13
3,"NO2",1,"2007-01-07",13
12,"NO2",5,"2007-01-07",13
50,"PM",1,"2007-01-07",13
55,"PM",0,"2007-01-07",13
55,"O3",19,"2007-01-07",13
61,"SO2",1,"2007-01-07",13
61,"CO",1,"2007-01-07",13
61,"PM",0,"2007-01-07",13
61,"O3",15,"2007-01-07",13
61,"NO2",3,"2007-01-07",13
66,"CO",1,"2007-01-07",13
66,"PM",2,"2007-01-07",13
66,"O3",21,"2007-01-07",13
66,"NO2",1,"2007-01-07",13
68,"O3",18,"2007-01-07",13
68,"NO2",1,"2007-01-07",13
99,"PM",0,"2007-01-07",13
99,"O3",20,"2007-01-07",13
99,"NO2",0,"2007-01-07",13
1,"SO2",1,"2007-01-07",14
1,"O3",18,"2007-01-07",14
1,"NO2",2,"2007-01-07",14
3,"SO2",3,"2007-01-07",14
3,"CO",1,"2007-01-07",14
3,"PM",0,"2007-01-07",14
3,"O3",18,"2007-01-07",14
3,"NO2",2,"2007-01-07",14
12,"NO2",5,"2007-01-07",14
50,"PM",0,"2007-01-07",14
55,"PM",0,"2007-01-07",14
55,"O3",19,"2007-01-07",14
61,"SO2",1,"2007-01-07",14
61,"CO",1,"2007-01-07",14
61,"PM",0,"2007-01-07",14
61,"O3",15,"2007-01-07",14
61,"NO2",3,"2007-01-07",14
66,"CO",1,"2007-01-07",14
66,"PM",1,"2007-01-07",14
66,"O3",21,"2007-01-07",14
66,"NO2",1,"2007-01-07",14
68,"O3",18,"2007-01-07",14
68,"NO2",2,"2007-01-07",14
99,"PM",0,"2007-01-07",14
99,"O3",20,"2007-01-07",14
99,"NO2",0,"2007-01-07",14
1,"SO2",1,"2007-01-07",15
1,"O3",18,"2007-01-07",15
1,"NO2",2,"2007-01-07",15
3,"SO2",3,"2007-01-07",15
3,"CO",1,"2007-01-07",15
3,"PM",1,"2007-01-07",15
3,"O3",18,"2007-01-07",15
3,"NO2",2,"2007-01-07",15
12,"NO2",6,"2007-01-07",15
50,"PM",1,"2007-01-07",15
55,"PM",1,"2007-01-07",15
55,"O3",19,"2007-01-07",15
61,"SO2",1,"2007-01-07",15
61,"CO",1,"2007-01-07",15
61,"PM",1,"2007-01-07",15
61,"O3",14,"2007-01-07",15
61,"NO2",4,"2007-01-07",15
66,"CO",1,"2007-01-07",15
66,"PM",1,"2007-01-07",15
66,"O3",21,"2007-01-07",15
66,"NO2",1,"2007-01-07",15
68,"O3",18,"2007-01-07",15
68,"NO2",2,"2007-01-07",15
99,"PM",1,"2007-01-07",15
99,"O3",20,"2007-01-07",15
99,"NO2",0,"2007-01-07",15
1,"SO2",1,"2007-01-07",16
1,"O3",16,"2007-01-07",16
1,"NO2",2,"2007-01-07",16
3,"SO2",3,"2007-01-07",16
3,"CO",1,"2007-01-07",16
3,"PM",1,"2007-01-07",16
3,"O3",18,"2007-01-07",16
3,"NO2",2,"2007-01-07",16
12,"NO2",5,"2007-01-07",16
50,"PM",3,"2007-01-07",16
55,"PM",2,"2007-01-07",16
55,"O3",19,"2007-01-07",16
61,"SO2",1,"2007-01-07",16
61,"CO",1,"2007-01-07",16
61,"PM",2,"2007-01-07",16
61,"O3",11,"2007-01-07",16
61,"NO2",4,"2007-01-07",16
66,"CO",1,"2007-01-07",16
66,"PM",3,"2007-01-07",16
66,"O3",18,"2007-01-07",16
66,"NO2",2,"2007-01-07",16
68,"O3",18,"2007-01-07",16
68,"NO2",2,"2007-01-07",16
99,"PM",2,"2007-01-07",16
99,"O3",18,"2007-01-07",16
99,"NO2",1,"2007-01-07",16
1,"SO2",1,"2007-01-07",17
1,"O3",12,"2007-01-07",17
1,"NO2",4,"2007-01-07",17
3,"SO2",3,"2007-01-07",17
3,"CO",1,"2007-01-07",17
3,"PM",2,"2007-01-07",17
3,"O3",15,"2007-01-07",17
3,"NO2",3,"2007-01-07",17
12,"NO2",6,"2007-01-07",17
50,"PM",4,"2007-01-07",17
55,"PM",4,"2007-01-07",17
55,"O3",14,"2007-01-07",17
61,"SO2",1,"2007-01-07",17
61,"CO",1,"2007-01-07",17
61,"PM",3,"2007-01-07",17
61,"O3",9,"2007-01-07",17
61,"NO2",6,"2007-01-07",17
66,"CO",1,"2007-01-07",17
66,"PM",4,"2007-01-07",17
66,"O3",15,"2007-01-07",17
66,"NO2",3,"2007-01-07",17
68,"O3",13,"2007-01-07",17
68,"NO2",4,"2007-01-07",17
99,"PM",3,"2007-01-07",17
99,"O3",15,"2007-01-07",17
99,"NO2",1,"2007-01-07",17
1,"SO2",1,"2007-01-07",18
1,"O3",5,"2007-01-07",18
1,"NO2",7,"2007-01-07",18
3,"SO2",2,"2007-01-07",18
3,"CO",1,"2007-01-07",18
3,"PM",4,"2007-01-07",18
3,"O3",11,"2007-01-07",18
3,"NO2",5,"2007-01-07",18
12,"NO2",7,"2007-01-07",18
50,"PM",5,"2007-01-07",18
55,"PM",9,"2007-01-07",18
55,"O3",9,"2007-01-07",18
61,"SO2",1,"2007-01-07",18
61,"CO",1,"2007-01-07",18
61,"PM",5,"2007-01-07",18
61,"O3",6,"2007-01-07",18
61,"NO2",7,"2007-01-07",18
66,"CO",1,"2007-01-07",18
66,"PM",5,"2007-01-07",18
66,"O3",8,"2007-01-07",18
66,"NO2",6,"2007-01-07",18
68,"O3",11,"2007-01-07",18
68,"NO2",4,"2007-01-07",18
99,"PM",4,"2007-01-07",18
99,"O3",5,"2007-01-07",18
99,"NO2",4,"2007-01-07",18
1,"SO2",1,"2007-01-07",19
1,"O3",4,"2007-01-07",19
1,"NO2",7,"2007-01-07",19
3,"SO2",1,"2007-01-07",19
3,"CO",2,"2007-01-07",19
3,"PM",8,"2007-01-07",19
3,"O3",9,"2007-01-07",19
3,"NO2",5,"2007-01-07",19
12,"NO2",7,"2007-01-07",19
50,"PM",7,"2007-01-07",19
55,"PM",24,"2007-01-07",19
55,"O3",7,"2007-01-07",19
61,"SO2",7,"2007-01-07",19
61,"CO",1,"2007-01-07",19
61,"PM",8,"2007-01-07",19
61,"O3",5,"2007-01-07",19
61,"NO2",7,"2007-01-07",19
66,"CO",1,"2007-01-07",19
66,"NO2",6,"2007-01-05",9
68,"O3",1,"2007-01-05",9
68,"NO2",6,"2007-01-05",9
99,"PM",9,"2007-01-05",9
99,"O3",6,"2007-01-05",9
99,"NO2",3,"2007-01-05",9
1,"SO2",4,"2007-01-05",10
1,"O3",1,"2007-01-05",10
1,"NO2",7,"2007-01-05",10
3,"SO2",2,"2007-01-05",10
3,"CO",1,"2007-01-05",10
3,"PM",18,"2007-01-05",10
3,"O3",2,"2007-01-05",10
3,"NO2",6,"2007-01-05",10
50,"PM",20,"2007-01-05",10
55,"PM",19,"2007-01-05",10
55,"O3",1,"2007-01-05",10
61,"SO2",1,"2007-01-05",10
61,"CO",2,"2007-01-05",10
61,"PM",17,"2007-01-05",10
61,"O3",1,"2007-01-05",10
61,"NO2",8,"2007-01-05",10
66,"CO",1,"2007-01-05",10
66,"PM",15,"2007-01-05",10
66,"O3",2,"2007-01-05",10
66,"NO2",6,"2007-01-05",10
68,"O3",1,"2007-01-05",10
68,"NO2",6,"2007-01-05",10
99,"PM",11,"2007-01-05",10
99,"O3",3,"2007-01-05",10
99,"NO2",4,"2007-01-05",10
1,"SO2",4,"2007-01-05",11
1,"O3",1,"2007-01-05",11
1,"NO2",7,"2007-01-05",11
3,"SO2",3,"2007-01-05",11
3,"CO",1,"2007-01-05",11
3,"PM",19,"2007-01-05",11
3,"O3",0,"2007-01-05",11
3,"NO2",6,"2007-01-05",11
50,"PM",21,"2007-01-05",11
55,"PM",21,"2007-01-05",11
55,"O3",2,"2007-01-05",11
61,"SO2",1,"2007-01-05",11
61,"CO",2,"2007-01-05",11
61,"PM",19,"2007-01-05",11
61,"O3",1,"2007-01-05",11
61,"NO2",8,"2007-01-05",11
66,"CO",1,"2007-01-05",11
66,"PM",15,"2007-01-05",11
66,"O3",3,"2007-01-05",11
66,"NO2",5,"2007-01-05",11
68,"O3",2,"2007-01-05",11
68,"NO2",6,"2007-01-05",11
99,"PM",12,"2007-01-05",11
99,"O3",2,"2007-01-05",11
99,"NO2",4,"2007-01-05",11
1,"SO2",3,"2007-01-05",12
1,"O3",3,"2007-01-05",12
1,"NO2",6,"2007-01-05",12
3,"SO2",3,"2007-01-05",12
3,"CO",1,"2007-01-05",12
3,"PM",16,"2007-01-05",12
3,"O3",2,"2007-01-05",12
3,"NO2",6,"2007-01-05",12
50,"PM",20,"2007-01-05",12
55,"PM",20,"2007-01-05",12
55,"O3",2,"2007-01-05",12
61,"SO2",1,"2007-01-05",12
61,"CO",2,"2007-01-05",12
61,"PM",19,"2007-01-05",12
61,"O3",1,"2007-01-05",12
61,"NO2",8,"2007-01-05",12
66,"CO",1,"2007-01-05",12
66,"PM",15,"2007-01-05",12
66,"O3",3,"2007-01-05",12
66,"NO2",5,"2007-01-05",12
68,"O3",2,"2007-01-05",12
68,"NO2",6,"2007-01-05",12
99,"PM",13,"2007-01-05",12
99,"O3",2,"2007-01-05",12
99,"NO2",4,"2007-01-05",12
1,"SO2",1,"2007-01-05",13
1,"O3",5,"2007-01-05",13
1,"NO2",6,"2007-01-05",13
3,"SO2",4,"2007-01-05",13
3,"CO",1,"2007-01-05",13
3,"PM",21,"2007-01-05",13
3,"O3",2,"2007-01-05",13
3,"NO2",7,"2007-01-05",13
50,"PM",21,"2007-01-05",13
55,"PM",17,"2007-01-05",13
55,"O3",5,"2007-01-05",13
61,"SO2",2,"2007-01-05",13
61,"CO",2,"2007-01-05",13
61,"PM",20,"2007-01-05",13
61,"O3",1,"2007-01-05",13
61,"NO2",8,"2007-01-05",13
66,"CO",1,"2007-01-05",13
66,"PM",15,"2007-01-05",13
66,"O3",5,"2007-01-05",13
66,"NO2",5,"2007-01-05",13
68,"O3",2,"2007-01-05",13
68,"NO2",6,"2007-01-05",13
99,"PM",14,"2007-01-05",13
99,"O3",4,"2007-01-05",13
99,"NO2",4,"2007-01-05",13
1,"SO2",1,"2007-01-05",14
1,"O3",3,"2007-01-05",14
1,"NO2",6,"2007-01-05",14
3,"SO2",9,"2007-01-05",14
3,"CO",1,"2007-01-05",14
3,"PM",23,"2007-01-05",14
3,"O3",2,"2007-01-05",14
3,"NO2",6,"2007-01-05",14
50,"PM",19,"2007-01-05",14
55,"PM",16,"2007-01-05",14
55,"O3",4,"2007-01-05",14
61,"SO2",1,"2007-01-05",14
61,"CO",2,"2007-01-05",14
61,"PM",19,"2007-01-05",14
61,"O3",2,"2007-01-05",14
61,"NO2",7,"2007-01-05",14
66,"CO",1,"2007-01-05",14
66,"PM",16,"2007-01-05",14
66,"O3",2,"2007-01-05",14
66,"NO2",6,"2007-01-05",14
68,"O3",3,"2007-01-05",14
68,"NO2",6,"2007-01-05",14
99,"PM",12,"2007-01-05",14
99,"O3",7,"2007-01-05",14
99,"NO2",3,"2007-01-05",14
1,"SO2",1,"2007-01-05",15
1,"O3",2,"2007-01-05",15
1,"NO2",6,"2007-01-05",15
3,"SO2",7,"2007-01-05",15
3,"CO",1,"2007-01-05",15
3,"PM",22,"2007-01-05",15
3,"O3",3,"2007-01-05",15
3,"NO2",6,"2007-01-05",15
12,"NO2",8,"2007-01-05",15
50,"PM",16,"2007-01-05",15
55,"PM",14,"2007-01-05",15
55,"O3",4,"2007-01-05",15
61,"SO2",1,"2007-01-05",15
61,"CO",2,"2007-01-05",15
61,"PM",17,"2007-01-05",15
61,"O3",2,"2007-01-05",15
61,"NO2",7,"2007-01-05",15
66,"CO",1,"2007-01-05",15
66,"PM",15,"2007-01-05",15
66,"O3",5,"2007-01-05",15
66,"NO2",5,"2007-01-05",15
68,"O3",1,"2007-01-05",15
68,"NO2",7,"2007-01-05",15
99,"PM",9,"2007-01-05",15
99,"O3",11,"2007-01-05",15
99,"NO2",1,"2007-01-05",15
1,"SO2",1,"2007-01-05",16
1,"O3",3,"2007-01-05",16
1,"NO2",5,"2007-01-05",16
3,"SO2",8,"2007-01-05",16
3,"CO",1,"2007-01-05",16
3,"PM",17,"2007-01-05",16
3,"O3",3,"2007-01-05",16
3,"NO2",6,"2007-01-05",16
12,"NO2",8,"2007-01-05",16
50,"PM",12,"2007-01-05",16
55,"PM",12,"2007-01-05",16
55,"O3",6,"2007-01-05",16
61,"SO2",1,"2007-01-05",16
61,"CO",2,"2007-01-05",16
61,"PM",12,"2007-01-05",16
61,"O3",2,"2007-01-05",16
61,"NO2",6,"2007-01-05",16
66,"CO",1,"2007-01-05",16
66,"PM",13,"2007-01-05",16
66,"O3",5,"2007-01-05",16
66,"NO2",5,"2007-01-05",16
68,"O3",1,"2007-01-05",16
68,"NO2",7,"2007-01-05",16
99,"PM",8,"2007-01-05",16
99,"O3",6,"2007-01-05",16
99,"NO2",2,"2007-01-05",16
1,"SO2",1,"2007-01-05",17
1,"O3",2,"2007-01-05",17
1,"NO2",6,"2007-01-05",17
3,"SO2",9,"2007-01-05",17
3,"CO",1,"2007-01-05",17
3,"PM",18,"2007-01-05",17
3,"O3",2,"2007-01-05",17
3,"NO2",6,"2007-01-05",17
12,"NO2",8,"2007-01-05",17
50,"PM",11,"2007-01-05",17
55,"PM",12,"2007-01-05",17
55,"O3",4,"2007-01-05",17
61,"SO2",1,"2007-01-05",17
61,"CO",2,"2007-01-05",17
61,"PM",12,"2007-01-05",17
61,"O3",1,"2007-01-05",17
61,"NO2",7,"2007-01-05",17
66,"CO",1,"2007-01-05",17
66,"PM",11,"2007-01-05",17
66,"O3",2,"2007-01-05",17
66,"NO2",6,"2007-01-05",17
68,"O3",1,"2007-01-05",17
68,"NO2",6,"2007-01-05",17
99,"PM",8,"2007-01-05",17
99,"O3",5,"2007-01-05",17
99,"NO2",3,"2007-01-05",17
1,"SO2",1,"2007-01-05",18
1,"O3",1,"2007-01-05",18
1,"NO2",6,"2007-01-05",18
3,"SO2",3,"2007-01-05",18
3,"CO",1,"2007-01-05",18
3,"PM",18,"2007-01-05",18
3,"O3",1,"2007-01-05",18
66,"PM",6,"2007-01-07",19
66,"O3",1,"2007-01-07",19
66,"NO2",9,"2007-01-07",19
68,"O3",7,"2007-01-07",19
68,"NO2",6,"2007-01-07",19
99,"PM",9,"2007-01-07",19
99,"O3",3,"2007-01-07",19
99,"NO2",5,"2007-01-07",19
1,"SO2",1,"2007-01-07",20
1,"O3",4,"2007-01-07",20
1,"NO2",7,"2007-01-07",20
